Id,SalePrice
1626,157734.44550969245
1627,186512.57385511388
1628,276704.1523137259
1629,185566.4822350867
1630,347292.60830954136
1631,211288.20707111404
1632,245009.53858589183
1633,163214.59029260758
1634,185158.50322190934
1635,178156.92956436088
1636,160704.99457018293
1637,203014.39167103232
1638,180525.1157964028
1639,179770.0670658818
1640,247328.15557913034
1641,178992.17885926174
1642,249685.30198038463
1643,219127.2132477574
1644,246710.97276272805
1645,188008.78615672758
1646,156866.8260995585
1647,149578.35558994592
1648,127972.00609533154
1649,145771.01558168285
1650,108876.76479161964
1651,121193.90859119415
1652,98117.64462036907
1653,101469.57229278507
1654,153185.53231388313
1655,134913.41670716286
1656,148023.28570507077
1657,154095.95833841932
1658,153990.02755520094
1659,118038.82542853178
1660,159152.84737134574
1661,446679.7536825595
1662,385134.1712896263
1663,368103.31721371756
1664,478596.21930492285
1665,312853.6737598355
1666,335311.2451524817
1667,389332.77493059624
1668,350939.9998373296
1669,310094.32961149025
1670,354265.1067084698
1671,236514.59862139256
1672,435082.6310979066
1673,294614.72033505177
1674,238502.25739479085
1675,199875.89423569886
1676,196549.82875783514
1677,207654.74753415748
1678,470963.373990356
1679,373373.40365259966
1680,350488.3008993136
1681,237916.8045683662
1682,312799.4337291767
1683,186951.57166228467
1684,168616.20505246427
1685,173823.35188640037
1686,172947.4751228178
1687,162246.21605016678
1688,185440.66054657238
1689,192051.3583127262
1690,183052.97405436772
1691,173851.417465667
1692,262761.4790420581
1693,165083.84630230773
1694,178627.47570197016
1695,170931.39967789876
1696,255977.42388070625
1697,166552.9390710859
1698,347708.96100195457
1699,308870.4161804223
1700,261107.42508315193
1701,266075.8254118776
1702,244139.25266216038
1703,233017.9262372189
1704,263287.44131936104
1705,236283.87727187603
1706,443261.90943651355
1707,208584.44849432225
1708,197817.32488945615
1709,257952.53003144375
1710,243830.399590029
1711,285118.43711964076
1712,245377.61170417583
1713,259694.54920294246
1714,218249.09547680285
1715,214627.00678760797
1716,173764.8073499028
1717,166086.90427508613
1718,131792.53875176038
1719,214347.09783407842
1720,244690.3832205998
1721,151296.9784744786
1722,124055.71457093771
1723,155604.96460453543
1724,208276.10648719766
1725,242330.39041046018
1726,197071.25163714364
1727,171769.86524684617
1728,179186.71151120774
1729,168094.93334005927
1730,155185.62855008582
1731,118270.41112487903
1732,129301.45550929659
1733,113809.84348630231
1734,119841.32148198421
1735,131995.7600606582
1736,111505.01048259369
1737,285349.6705548925
1738,240293.50151912062
1739,263847.6103285352
1740,215087.6106096718
1741,194071.66205527668
1742,174915.68196696398
1743,178372.36046743806
1744,332814.51025690406
1745,222337.04471596563
1746,205233.8133705533
1747,232382.9911593417
1748,214798.0611759253
1749,160237.10383790318
1750,127496.40342281738
1751,250665.3811115129
1752,116755.31763875933
1753,146208.61186992875
1754,180309.73456270495
1755,168389.36315771437
1756,121383.74830301866
1757,125023.47193010927
1758,148895.60096385397
1759,154562.8100270086
1760,159931.0692800443
1761,135908.75484449137
1762,184880.64685021702
1763,177776.5223992677
1764,123294.41355781053
1765,168096.1665656811
1766,171699.6982653237
1767,201440.18870351065
1768,144283.28208832385
1769,166849.60970398053
1770,142713.30565832206
1771,132295.73340855358
1772,144399.01096236293
1773,132643.4240758055
1774,140739.51752427744
1775,149429.0406323197
1776,130178.39904567183
1777,111849.72051542703
1778,139820.92396629817
1779,129846.78617682157
1780,170105.43643371423
1781,133038.79049198446
1782,100676.67364113388
1783,138598.9121338614
1784,110500.4202865124
1785,123671.23860749704
1786,156156.26361923254
1787,174050.42023737496
1788,65362.581794002326
1789,94713.015380191
1790,83782.47719821097
1791,168593.28866019638
1792,152687.72105050314
1793,125260.64460296028
1794,144964.36679332348
1795,145055.8520762695
1796,143504.39448740025
1797,103748.25505637549
1798,130653.37110050576
1799,101923.42290078489
1800,149546.86465072626
1801,127365.40339112503
1802,135742.6244475859
1803,151924.72210065695
1804,143546.126616491
1805,130774.68137978372
1806,109837.78453933695
1807,127311.54032854499
1808,131136.59572665888
1809,129386.64003295609
1810,143463.02254789294
1811,102985.07344657055
1812,102281.5101127493
1813,124740.55385197807
1814,94896.20486025696
1815,59910.59216546474
1816,105071.62891308173
1817,137283.86720754532
1818,149486.5362384803
1819,131303.6102143522
1820,63156.215753478325
1821,121837.16303051592
1822,157768.8491593764
1823,44930.15357016047
1824,141043.66048338154
1825,152918.6492402702
1826,120519.71944964491
1827,95307.89716307148
1828,135094.7242677384
1829,113876.41744083384
1830,139646.94881816185
1831,135075.36683844967
1832,93291.45983931451
1833,137162.99608532863
1834,129186.75735667459
1835,116808.230968613
1836,121078.97352218782
1837,80472.893053999
1838,132412.5157506205
1839,92707.6573152841
1840,142494.36035015382
1841,134045.2492136844
1842,84363.07630597975
1843,131978.9920194718
1844,152035.43531511354
1845,157803.9801310289
1846,153536.030115449
1847,190112.835698278
1848,63899.358184817014
1849,118422.85053452
1850,122082.09169228433
1851,162237.52583027346
1852,128979.5634195945
1853,122390.0076515459
1854,153986.8659411591
1855,161508.33189363126
1856,213347.5370277055
1857,183361.12702493998
1858,136755.0721484035
1859,120808.01728920854
1860,151981.00208773834
1861,120367.59618470573
1862,258184.07732040563
1863,233646.27724099514
1864,233668.4690538408
1865,391413.4119865509
1866,348501.7057590139
1867,217688.30343066057
1868,281632.7193188391
1869,197622.31171403418
1870,211006.43456386938
1871,294284.1684703758
1872,179086.41785316722
1873,225828.5472051832
1874,143232.17853001965
1875,189824.82476732437
1876,194855.32383893646
1877,200526.18137520325
1878,213288.9050921359
1879,136373.8299151826
1880,128775.12004251604
1881,244130.87617521774
1882,237129.97038996103
1883,190501.96898769372
1884,206755.32721961482
1885,242988.5959642204
1886,283266.0205560782
1887,200736.9332758987
1888,248558.14695303887
1889,160036.48741246806
1890,118485.82342100897
1891,134807.23210397805
1892,104106.62319129668
1893,131105.35199996075
1894,128692.10002176897
1895,143222.93603822187
1896,129791.95090903767
1897,112780.38323720041
1898,110349.95925598452
1899,158936.24969323428
1900,135317.87055639492
1901,182573.30984839902
1902,148494.62307335873
1903,216229.107934699
1904,151803.85940959497
1905,190172.43299156483
1906,143104.4214348499
1907,216463.92194592807
1908,104994.41052468936
1909,140861.9006612645
1910,127901.49735785375
1911,214795.47973451077
1912,329698.1671498354
1913,147197.31363512605
1914,53689.82113607967
1915,324115.7065417563
1916,73029.46222721995
1917,238403.11624173092
1918,137983.53790572414
1919,175480.11479480666
1920,160642.2817858464
1921,378619.8311198123
1922,353068.0857905664
1923,231824.95893797977
1924,204886.23609284137
1925,202176.08487766827
1926,385449.8979757037
1927,142720.33115941082
1928,156112.31523267512
1929,127889.38119335963
1930,142794.88104669497
1931,140887.5306796539
1932,150355.2507459477
1933,221067.5204291981
1934,173516.45235463942
1935,173566.9217930768
1936,195052.39226946927
1937,179606.49243383593
1938,174095.45841592015
1939,257090.27260388742
1940,193417.33537610958
1941,171359.98154746974
1942,191516.1527775269
1943,219859.24337000726
1944,405545.61610184703
1945,414191.6233480858
1946,165251.67778302095
1947,336505.9056028988
1948,178154.17453228496
1949,250507.36537655158
1950,181633.95417495538
1951,250360.38465405532
1952,207404.08346989076
1953,165960.1277396998
1954,178270.21523926663
1955,139869.900842663
1956,331920.77398233104
1957,155357.21935450478
1958,268336.54829949647
1959,137828.61019277334
1960,119213.84249810403
1961,126004.4150109601
1962,97418.36515470027
1963,102391.59373281203
1964,111377.29050813876
1965,149173.86448491013
1966,135845.01988756814
1967,303879.13101828727
1968,389183.348535449
1969,393384.37831097154
1970,409920.977528249
1971,453187.23219083203
1972,363765.65114930295
1973,278046.25264499045
1974,333462.0134338407
1975,469623.96507283853
1976,259806.92034794483
1977,355495.9102544518
1978,348903.36862379394
1979,329205.11308233894
1980,209163.52185986476
1981,355196.5190139173
1982,223284.01300730553
1983,222041.63882730744
1984,167377.61019545142
1985,215782.2715941913
1986,204132.975273709
1987,188551.6422668961
1988,172461.7914542418
1989,179471.21256815875
1990,206489.79845926
1991,218553.23639951623
1992,218349.74909853644
1993,167039.69075637462
1994,223028.9983264599
1995,180985.6817847851
1996,247050.2675120631
1997,287863.98443398613
1998,309780.1115982566
1999,283055.237635229
2000,315185.9378156048
2001,275365.2931268236
2002,232505.5199341919
2003,237456.630495526
2004,276696.1447048884
2005,212335.54107206874
2006,227943.00565811945
2007,241470.58692377928
2008,208530.6919825641
2009,203467.63130659075
2010,188825.84160389815
2011,140715.70179728593
2012,171907.3810494438
2013,192779.99617683113
2014,190333.93810783688
2015,217930.16647069907
2016,199714.86282099786
2017,196947.77141960195
2018,124662.36784010928
2019,131541.45524543617
2020,99313.08323770849
2021,106055.9745428366
2022,176429.6614520446
2023,145473.9498201576
2024,266267.3687780179
2025,358636.7318992367
2026,182883.9935177493
2027,154992.90961503843
2028,149729.1241361674
2029,165415.13385428645
2030,258547.94672223344
2031,212506.96462302218
2032,249719.31068422727
2033,248185.60360434046
2034,167524.78706159804
2035,210171.99749867752
2036,187213.8748680349
2037,192397.7803388495
2038,350760.05279241013
2039,225112.09153884475
2040,276184.735219748
2041,286894.87611203396
2042,199865.1871654283
2043,163277.4148613871
2044,161525.89507805393
2045,212459.03930416016
2046,146361.51207466307
2047,147038.68746460453
2048,136241.4618503932
2049,136811.5217193633
2050,180470.44807482825
2051,107666.07346781227
2052,119058.66664844216
2053,144814.63505524147
2054,98214.21235748107
2055,157927.82398077243
2056,155500.04983097687
2057,120374.51667781665
2058,211819.99073306468
2059,135377.9466864055
2060,166932.09464615717
2061,168998.24696873993
2062,133733.8152803821
2063,129964.70426803402
2064,143800.73263797985
2065,112142.80948975083
2066,177847.20506834786
2067,109748.15299605587
2068,148150.26975884044
2069,84532.73152456674
2070,119071.90386092279
2071,87148.86265141547
2072,149299.0245508264
2073,129489.1289907675
2074,164932.52219025028
2075,147365.94472087699
2076,113519.97468750026
2077,158916.00639697246
2078,130465.13764881292
2079,134515.09081179881
2080,120928.70406661776
2081,126690.46465763086
2082,114641.13289860007
2083,154831.7365905684
2084,113357.30427463324
2085,125357.35841911653
2086,95302.63845641576
2087,118991.65875499649
2088,101260.59145593704
2089,78753.97362537551
2090,129517.1701200444
2091,118928.69032494051
2092,120665.64850762919
2093,126316.56183036833
2094,96840.26851832724
2095,145252.9866454932
2096,84536.06656009855
2097,94346.21352358238
2098,153348.557256578
2099,58349.20920121292
2100,100162.99795882615
2101,102811.68183165471
2102,128907.4938290924
2103,115881.35018998316
2104,131659.49097314867
2105,138583.48503265364
2106,77109.65108040592
2107,175839.10464389605
2108,112974.07403124786
2109,106913.69667955558
2110,124568.25950731806
2111,128564.00454338359
2112,142547.57382256966
2113,125146.22871830844
2114,115854.4366843731
2115,163381.9161385679
2116,107451.58109501807
2117,156545.86224327536
2118,125523.08568831754
2119,107980.41068520429
2120,116225.92220008277
2121,95551.96665485413
2122,128472.42405514588
2123,79158.01083922874
2124,153547.33173210832
2125,131725.9720960371
2126,147935.6026702066
2127,170723.83049034834
2128,142108.91401773517
2129,92927.99597808122
2130,126196.80824189525
2131,133356.26512784575
2132,99201.98007099157
2133,113591.38314124777
2134,124122.93573215023
2135,98817.00621219754
2136,77109.03751243907
2137,101222.07585990889
2138,132087.17551089136
2139,150636.46733089117
2140,127736.37802411117
2141,158624.6406756033
2142,134401.92338619247
2143,150192.75364434568
2144,122681.75792351467
2145,139085.13100159363
2146,177756.7653630193
2147,132216.2875783947
2148,132607.50920340084
2149,151439.02054234082
2150,232494.29189231695
2151,110048.38314556207
2152,171197.3983859457
2153,153026.56685707706
2154,100985.58146716356
2155,134468.66755385895
2156,270260.13396035205
2157,211201.8878879894
2158,243286.75807433837
2159,226007.71122704147
2160,169414.23780126713
2161,236490.02850366576
2162,366627.63634464744
2163,348679.8075273384
2164,266438.7234045038
2165,210982.02240702813
2166,152290.27421968925
2167,211799.05269374262
2168,207247.63280711026
2169,206761.45779114723
2170,218065.40572783467
2171,158537.44722874317
2172,130046.82280887346
2173,161509.73217921634
2174,223308.4934441558
2175,265036.35374770034
2176,310642.55914633395
2177,235558.67013504222
2178,214927.7528292658
2179,137649.08204000827
2180,180758.1105428313
2181,205763.77255617466
2182,239805.4499258701
2183,197013.61193798046
2184,112977.9423264839
2185,137717.09466294505
2186,128975.86145547242
2187,154951.77524945355
2188,163402.71825622345
2189,318768.8710101261
2190,79551.46433829209
2191,83436.29224682043
2192,89846.95656495239
2193,111490.6631109482
2194,100203.39557851884
2195,114497.45732268985
2196,110273.32641559344
2197,115752.2141693919
2198,156658.58213209792
2199,173149.93800423408
2200,149750.41514957562
2201,145870.91943667666
2202,196456.45382492273
2203,135636.85144750838
2204,191786.43917902076
2205,117301.04750985878
2206,128306.6543074024
2207,216081.39529978088
2208,263270.61941953166
2209,247378.52101321204
2210,125923.00914425674
2211,109336.34541363784
2212,113477.54446951325
2213,108775.2002158208
2214,144977.55749600363
2215,102092.39776861027
2216,149767.03865487606
2217,87974.60469291941
2218,87777.3967877533
2219,67917.30115357589
2220,69907.97150442202
2221,324549.6923738349
2222,278767.5982393085
2223,296495.20190092595
2224,210158.0716836347
2225,119727.14477648125
2226,176372.0997641561
2227,200866.86181764034
2228,282168.23915869184
2229,248468.08328293075
2230,161116.75131160681
2231,213514.78770964508
2232,171823.76538436365
2233,187866.56337089883
2234,228880.82621777034
2235,229077.8124690962
2236,243466.86270470647
2237,300010.3296606778
2238,193920.94510032478
2239,106081.00363873926
2240,149919.5314647082
2241,156497.1564134581
2242,130047.82890805346
2243,135754.00601367085
2244,105429.40515201094
2245,108114.39149122286
2246,150561.6836315333
2247,100253.21516933476
2248,123532.13861166383
2249,119588.2221340129
2250,134482.68208701184
2251,149826.96942353214
2252,170137.67360418657
2253,152289.22047588942
2254,180827.97939060009
2255,176489.4180838026
2256,173550.34928434074
2257,201375.83805846586
2258,159593.16452725016
2259,173223.20798657063
2260,149614.25287418388
2261,192239.28674293007
2262,217564.08761928426
2263,388083.20610141446
2264,493682.3299915611
2265,184900.7426424345
2266,317242.1153981398
2267,373322.0451250882
2268,430129.66153013456
2269,144763.88381632598
2270,189667.78481776174
2271,224714.04286849988
2272,194927.7992467455
2273,160495.73060270504
2274,172491.91498499457
2275,159294.03039577417
2276,191286.47314977553
2277,174049.31696100728
2278,148541.67638221662
2279,132453.33636732178
2280,117892.23622699572
2281,175594.305806197
2282,183526.10121681268
2283,106104.49840622484
2284,116940.17559337564
2285,132562.10720100589
2286,121690.73146325914
2287,385769.11146004655
2288,277521.2717411383
2289,360131.0331662699
2290,477162.4415775757
2291,355589.05669450917
2292,437415.75946581445
2293,523748.7698918947
2294,422997.2804711145
2295,481159.1283953113
2296,280329.8249831259
2297,370660.3949471039
2298,366053.8439784094
2299,376862.1971605646
2300,338003.2538422267
2301,318285.34060500714
2302,233118.58311853974
2303,240578.84351336176
2304,244250.0514216722
2305,200760.3417007918
2306,190473.3922652293
2307,196599.9486868424
2308,236543.82922838366
2309,286602.57853749563
2310,233290.73106595993
2311,193551.41672144723
2312,176492.68278348108
2313,170050.11279042438
2314,184909.9477844062
2315,180713.64375008052
2316,180586.47883640797
2317,180511.69979803107
2318,190927.52778431604
2319,182954.67039346334
2320,187885.51626568832
2321,241760.31429849044
2322,172366.56018706298
2323,179586.83400001127
2324,165981.02032449725
2325,210473.5274615507
2326,163894.98443036643
2327,204484.73698819877
2328,222801.51428250215
2329,188284.045169499
2330,174771.13835501368
2331,353708.9959213547
2332,418714.8430210365
2333,312496.9877022121
2334,269065.69761784596
2335,277910.4461503194
2336,310072.13648732216
2337,193105.4125185027
2338,251448.84440977717
2339,221726.110834979
2340,398066.0321502572
2341,190854.28182748056
2342,223387.90311412694
2343,219735.1773152246
2344,207790.30405634973
2345,224662.14673383976
2346,225686.28205216263
2347,199742.68630829954
2348,250341.19177912688
2349,192718.0549134633
2350,341672.9044654793
2351,271979.5880164887
2352,251420.25261743716
2353,252085.6456627808
2354,128388.20659399086
2355,132046.42396127206
2356,159379.9207037974
2357,192057.2038202615
2358,201166.80818516767
2359,130539.67043440422
2360,120712.427982834
2361,138968.70630838073
2362,252934.36961306172
2363,145382.72425251472
2364,142086.57143886748
2365,208671.1937829673
2366,198252.9197976446
2367,224066.10573974362
2368,204169.4695210854
2369,215904.29287103104
2370,166707.9364593614
2371,173288.4116546075
2372,181130.97097209992
2373,276733.60149728355
2374,343828.279574881
2375,243180.75773157735
2376,272513.4458483084
2377,352263.5382270184
2378,148645.5417575909
2379,194349.42338051723
2380,147459.5118705068
2381,164851.31725459453
2382,196274.03637767286
2383,196369.02105528387
2384,239380.68228845144
2385,157025.0104931516
2386,135664.6411379473
2387,136790.5713057943
2388,93549.82928565108
2389,121372.76237396253
2390,158322.4284282998
2391,150556.41782785062
2392,116563.04998920842
2393,159792.9903576167
2394,142689.80316733764
2395,200093.3368326538
2396,148905.72704285133
2397,211307.666143183
2398,128902.02524301896
2399,58182.07808705553
2400,64686.613003354614
2401,122117.642104692
2402,137667.47681816987
2403,141394.33725994139
2404,149765.17193261007
2405,156838.32483774138
2406,136640.64264253294
2407,127640.88032020797
2408,145656.86939837507
2409,128816.2971653649
2410,173114.39409679
2411,114261.2218610433
2412,155574.9116393907
2413,136655.86581645854
2414,150421.72558755285
2415,133226.32481724242
2416,125524.89767721208
2417,136078.9077081575
2418,129182.11637500534
2419,123957.39899285868
2420,124884.56655482827
2421,155104.42936076364
2422,114947.91544473323
2423,129757.70293398315
2424,152215.535737079
2425,196030.544009493
2426,120696.00216410626
2427,145793.0745050251
2428,166645.80816295653
2429,115976.87131654148
2430,124922.24238336095
2431,109893.64462506451
2432,146564.035306508
2433,147534.42647746427
2434,141074.41877925085
2435,153371.7040914817
2436,110230.37717861209
2437,110029.55178376591
2438,117372.28548030352
2439,104250.48346317463
2440,123262.9894934051
2441,78561.92008389231
2442,92356.74845664517
2443,125047.37351015299
2444,136756.56765059155
2445,89079.18235133114
2446,136980.52550335176
2447,188719.48007882695
2448,132033.9774648556
2449,121400.41703016829
2450,155787.36352129007
2451,125049.69291773817
2452,205068.49056718266
2453,103238.37241102009
2454,134485.1596646406
2455,111364.0449462513
2456,135658.40667953336
2457,131085.75051554473
2458,135909.05581171435
2459,113907.48190717652
2460,139416.3310272452
2461,136960.83119699452
2462,140869.89867707127
2463,129416.3702048669
2464,161758.8233670512
2465,148168.26094133419
2466,129026.36309758776
2467,133226.21333749508
2468,85191.41459952993
2469,79980.27533500544
2470,190543.58511877025
2471,189381.7977530923
2472,165986.4719719857
2473,109727.8476221351
2474,94430.83996781913
2475,215384.7070625619
2476,118408.00033440761
2477,133780.16609341692
2478,162232.32449831505
2479,100934.21238767878
2480,145855.56042161107
2481,122131.07168588645
2482,129329.83558535972
2483,112200.1224177166
2484,116929.83684374046
2485,130192.0012101494
2486,155643.60545135423
2487,178354.718614402
2488,153612.28835575882
2489,154798.62961475196
2490,149351.6004484119
2491,91904.37061174578
2492,191203.8968678465
2493,159269.56990823135
2494,150487.16205854423
2495,108936.38647981298
2496,255808.98578477945
2497,143427.76862111234
2498,115712.83128940727
2499,79999.83919648507
2500,114338.11591092052
2501,138467.00534603218
2502,132718.337262523
2503,87955.88930915433
2504,173960.0241555149
2505,229397.7526730494
2506,250438.24582954845
2507,283232.3265262451
2508,248647.96762052135
2509,226892.00596464233
2510,234885.60571119
2511,175376.62740963692
2512,214178.9029926639
2513,216429.58857656945
2514,267383.0619536905
2515,160180.47657643518
2516,172333.28463654613
2517,146174.28609644593
2518,148330.74298338336
2519,251588.21075424092
2520,219974.10209697037
2521,187276.55880137428
2522,216264.4779677501
2523,123708.00460895212
2524,133361.81735190522
2525,143497.5831887748
2526,148494.01684734575
2527,125347.87086916709
2528,127585.29313553823
2529,132750.31708278018
2530,125408.49085164872
2531,236868.65904651606
2532,223363.48671965077
2533,195132.62086568796
2534,233101.97547504032
2535,282741.7141611279
2536,240403.6890085094
2537,233058.22411374608
2538,184659.17333210513
2539,179501.74310586575
2540,185631.04749480035
2541,178684.23691909914
2542,172393.63752171124
2543,124148.50925380182
2544,115902.67506704316
2545,140562.111735916
2546,130616.9505885464
2547,122725.58213110275
2548,141248.90713414975
2549,157051.4896839393
2550,713078.5869915844
2551,147089.5518668359
2552,127442.21855965024
2553,76778.55593309985
2554,91334.88161717156
2555,115442.45033574125
2556,104098.8748086957
2557,104872.85494850753
2558,140297.08660529106
2559,149791.2597166804
2560,142935.71749647823
2561,140815.53260166792
2562,154433.73988526617
2563,155093.66389058097
2564,185992.1415786995
2565,135775.08851628378
2566,173160.64989776612
2567,144387.62985237496
2568,190119.77420237428
2569,227649.4341276695
2570,123429.48411744124
2571,196841.8588097272
2572,140207.85393349652
2573,224837.7885341256
2574,333744.45196893194
2575,136756.77072255482
2576,121562.73629631853
2577,145926.17871057644
2578,83551.11295304938
2579,83859.32658191481
2580,96681.33682367147
2581,94030.01334726281
2582,93086.31968797997
2583,265254.15123298677
2584,164232.29340795812
2585,198652.38264938962
2586,207902.49878671038
2587,184715.53447419885
2588,135098.42147488127
2589,145336.61224573705
2590,204944.73298728786
2591,229346.5313924585
2592,198972.56842798332
2593,259247.01514449687
2594,174657.62921456175
2595,198196.8720511936
2596,273521.05713411
2597,198356.32650751423
2598,277493.8383850255
2599,343602.05045329453
2600,181293.8104205735
2601,141230.59464795372
2602,84780.15691096804
2603,100260.89907054736
2604,88845.69846000799
2605,79783.50237052407
2606,151963.8817017615
2607,185519.0418270334
2608,189263.1342577825
2609,178600.1185257301
2610,112317.42742254576
2611,122835.89814024771
2612,153739.17262162303
2613,129818.87920751453
2614,130543.90230088681
2615,151779.2722711588
2616,136617.91817008678
2617,183950.62521727863
2618,200757.9787257096
2619,194361.9983895769
2620,174786.35675238326
2621,176133.57188422207
2622,173373.33939303993
2623,237866.4814992682
2624,273689.8477213717
2625,283599.9915647886
2626,165456.3302159115
2627,160526.67886508087
2628,488410.6413943452
2629,548665.6997573223
2630,409012.22498538275
2631,490763.2759353687
2632,438751.3710117432
2633,321624.3908566871
2634,414663.7480734772
2635,156666.94352537993
2636,171572.70419247792
2637,177177.23952801496
2638,253519.6214800426
2639,182515.23074654833
2640,147087.533118114
2641,106237.3473811167
2642,185666.38434316844
2643,102718.67180371145
2644,126079.1414030875
2645,111151.89542868621
2646,100169.08969365811
2647,102803.38043974376
2648,133954.08449794794
2649,159721.071769393
2650,125908.42585018573
2651,151255.95674611785
2652,411870.84122842364
2653,257498.4156774055
2654,268803.0782620629
2655,416413.06734206516
2656,335073.50430351857
2657,335945.7928916331
2658,305849.1946838992
2659,324047.13576808374
2660,366561.16763859557
2661,374659.1612190738
2662,388250.60321462824
2663,253882.70726603572
2664,282877.0115706801
2665,339824.07203878846
2666,290282.3939213088
2667,171028.44966654008
2668,182250.60631340442
2669,182774.8857486872
2670,289856.27064704266
2671,183934.98905045644
2672,192481.19796237582
2673,189754.03572018165
2674,182545.7382301379
2675,179988.98919802622
2676,190768.2338514489
2677,195434.57520946366
2678,232646.48911802177
2679,286740.4875689894
2680,286370.1623646733
2681,392940.8392038803
2682,312823.800680128
2683,532295.0694851202
2684,331249.29582378746
2685,316074.0122744377
2686,252185.8758779444
2687,296466.5908709319
2688,211615.78785155533
2689,222344.48406540861
2690,390324.8244179001
2691,197802.25823128584
2692,133227.6817020088
2693,199745.53298003093
2694,129456.28035723887
2695,186112.62652948697
2696,180578.24898581926
2697,187571.9478039964
2698,185857.52842267655
2699,178947.68401256236
2700,170945.63406995666
2701,163243.70815972018
2702,125452.11540417117
2703,120736.63662712135
2704,132749.7737573502
2705,120061.58655389969
2706,117714.89581026506
2707,124499.20953310837
2708,133849.01041813343
2709,104484.35903888987
2710,122862.15269686584
2711,288609.0089282903
2712,402561.629609045
2713,171196.3877152343
2714,150116.68390477606
2715,175926.74459313072
2716,146091.53707892005
2717,189190.16989490605
2718,214118.55695265566
2719,156904.3594750301
2720,156818.7076397717
2721,137075.29553958162
2722,166030.64200664553
2723,131327.73208376532
2724,131327.9089248316
2725,127675.74905358745
2726,153747.69294298228
2727,167206.01471302065
2728,178783.16937662038
2729,155449.15072577627
2730,149844.75821906258
2731,127736.12317891004
2732,135983.67254069902
2733,149714.23738291033
2734,152318.29660819337
2735,146257.13160791845
